"turmas";"especie";"tipo";"value"
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
7;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";0
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";0
8;"aves";"nativa";0
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";0
8;"aves";"nativa";0
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
8;"aves";"nativa";1
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
9;"aves";"nativa";0
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";0
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
10;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";1
11;"aves";"nativa";0
11;"aves";"nativa";0
11;"aves";"nativa";0
11;"aves";"nativa";0
11;"aves";"nativa";0
11;"aves";"nativa";0
11;"aves";"nativa";0
11;"aves";"nativa";0
11;"aves";"nativa";0
11;"aves";"nativa";0
11;"aves";"nativa";0
11;"aves";"nativa";0
12;"aves";"nativa";0
12;"aves";"nativa";1
12;"aves";"nativa";0
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";0
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
12;"aves";"nativa";1
13;"aves";"nativa";1
13;"aves";"nativa";0
13;"aves";"nativa";1
13;"aves";"nativa";1
13;"aves";"nativa";1
13;"aves";"nativa";1
13;"aves";"nativa";1
13;"aves";"nativa";1
13;"aves";"nativa";1
13;"aves";"nativa";1
13;"aves";"nativa";0
13;"aves";"nativa";0
13;"aves";"nativa";0
13;"aves";"nativa";0
13;"aves";"nativa";0
13;"aves";"nativa";0
13;"aves";"nativa";0
13;"aves";"nativa";0
13;"aves";"nativa";0
13;"aves";"nativa";0
13;"aves";"nativa";0
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
14;"aves";"nativa";1
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
15;"aves";"nativa";0
16;"aves";"nativa";1
16;"aves";"nativa";1
16;"aves";"nativa";0
16;"aves";"nativa";0
16;"aves";"nativa";1
16;"aves";"nativa";1
16;"aves";"nativa";1
16;"aves";"nativa";1
16;"aves";"nativa";1
16;"aves";"nativa";0
16;"aves";"nativa";1
16;"aves";"nativa";0
16;"aves";"nativa";0
16;"aves";"nativa";1
16;"aves";"nativa";0
16;"aves";"nativa";0
16;"aves";"nativa";0
16;"aves";"nativa";0
16;"aves";"nativa";0
16;"aves";"nativa";0
16;"aves";"nativa";0
16;"aves";"nativa";0
16;"aves";"nativa";1
16;"aves";"nativa";0
17;"aves";"nativa";1
17;"aves";"nativa";1
17;"aves";"nativa";1
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";1
17;"aves";"nativa";0
17;"aves";"nativa";1
17;"aves";"nativa";0
17;"aves";"nativa";1
17;"aves";"nativa";0
17;"aves";"nativa";1
17;"aves";"nativa";1
17;"aves";"nativa";1
17;"aves";"nativa";1
17;"aves";"nativa";1
17;"aves";"nativa";1
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";1
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
17;"aves";"nativa";0
1;"invertebrado";"nativa";0
1;"invertebrado";"nativa";1
1;"invertebrado";"nativa";1
1;"invertebrado";"nativa";0
1;"invertebrado";"nativa";1
1;"invertebrado";"nativa";1
1;"invertebrado";"nativa";1
1;"invertebrado";"nativa";1
1;"invertebrado";"nativa";1
1;"invertebrado";"nativa";1
1;"invertebrado";"nativa";0
1;"invertebrado";"nativa";0
1;"invertebrado";"nativa";1
1;"invertebrado";"nativa";1
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";1
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";1
2;"invertebrado";"nativa";1
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";1
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";1
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";0
2;"invertebrado";"nativa";1
2;"invertebrado";"nativa";0
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";0
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
3;"invertebrado";"nativa";1
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";0
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";0
4;"invertebrado";"nativa";0
4;"invertebrado";"nativa";0
4;"invertebrado";"nativa";0
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";1
4;"invertebrado";"nativa";0
5;"invertebrado";"nativa";0
5;"invertebrado";"nativa";0
5;"invertebrado";"nativa";0
5;"invertebrado";"nativa";1
5;"invertebrado";"nativa";0
5;"invertebrado";"nativa";1
5;"invertebrado";"nativa";1
5;"invertebrado";"nativa";1
5;"invertebrado";"nativa";1
5;"invertebrado";"nativa";1
5;"invertebrado";"nativa";0
5;"invertebrado";"nativa";0
5;"invertebrado";"nativa";1
5;"invertebrado";"nativa";0
5;"invertebrado";"nativa";0
5;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";1
6;"invertebrado";"nativa";1
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";1
6;"invertebrado";"nativa";1
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";1
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";1
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";1
6;"invertebrado";"nativa";1
6;"invertebrado";"nativa";0
6;"invertebrado";"nativa";1
6;"invertebrado";"nativa";1
6;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";0
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";0
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";0
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
7;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";0
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";0
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";0
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";0
8;"invertebrado";"nativa";1
8;"invertebrado";"nativa";0
9;"invertebrado";"nativa";1
9;"invertebrado";"nativa";1
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";1
9;"invertebrado";"nativa";1
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";1
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";1
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";1
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";1
9;"invertebrado";"nativa";1
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";0
9;"invertebrado";"nativa";0
10;"invertebrado";"nativa";0
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";0
10;"invertebrado";"nativa";0
10;"invertebrado";"nativa";0
10;"invertebrado";"nativa";0
10;"invertebrado";"nativa";0
10;"invertebrado";"nativa";0
10;"invertebrado";"nativa";0
10;"invertebrado";"nativa";0
10;"invertebrado";"nativa";0
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";1
10;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";0
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";0
11;"invertebrado";"nativa";0
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";0
11;"invertebrado";"nativa";0
11;"invertebrado";"nativa";0
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";1
11;"invertebrado";"nativa";0
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";1
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";1
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";1
12;"invertebrado";"nativa";1
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";1
12;"invertebrado";"nativa";1
12;"invertebrado";"nativa";0
12;"invertebrado";"nativa";0
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
13;"invertebrado";"nativa";1
14;"invertebrado";"nativa";1
14;"invertebrado";"nativa";1
14;"invertebrado";"nativa";0
14;"invertebrado";"nativa";0
14;"invertebrado";"nativa";1
14;"invertebrado";"nativa";0
14;"invertebrado";"nativa";0
14;"invertebrado";"nativa";1
14;"invertebrado";"nativa";1
14;"invertebrado";"nativa";1
14;"invertebrado";"nativa";1
14;"invertebrado";"nativa";1
14;"invertebrado";"nativa";1
14;"invertebrado";"nativa";1
14;"invertebrado";"nativa";1
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";1
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";0
15;"invertebrado";"nativa";0
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";1
16;"invertebrado";"nativa";0
16;"invertebrado";"nativa";0
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";0
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";0
17;"invertebrado";"nativa";0
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";0
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";0
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";0
17;"invertebrado";"nativa";0
17;"invertebrado";"nativa";0
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";0
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
17;"invertebrado";"nativa";1
1;"mamifero";"nativa";1
1;"mamifero";"nativa";1
1;"mamifero";"nativa";1
1;"mamifero";"nativa";1
1;"mamifero";"nativa";1
1;"mamifero";"nativa";0
1;"mamifero";"nativa";0
1;"mamifero";"nativa";1
1;"mamifero";"nativa";1
1;"mamifero";"nativa";1
1;"mamifero";"nativa";1
1;"mamifero";"nativa";0
1;"mamifero";"nativa";0
1;"mamifero";"nativa";0
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
2;"mamifero";"nativa";1
3;"mamifero";"nativa";1
3;"mamifero";"nativa";1
3;"mamifero";"nativa";1
3;"mamifero";"nativa";1
3;"mamifero";"nativa";1
3;"mamifero";"nativa";0
3;"mamifero";"nativa";1
3;"mamifero";"nativa";0
3;"mamifero";"nativa";0
3;"mamifero";"nativa";1
3;"mamifero";"nativa";1
3;"mamifero";"nativa";0
3;"mamifero";"nativa";1
3;"mamifero";"nativa";1
3;"mamifero";"nativa";1
3;"mamifero";"nativa";1
3;"mamifero";"nativa";1
3;"mamifero";"nativa";0
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";0
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
4;"mamifero";"nativa";1
5;"mamifero";"nativa";0
5;"mamifero";"nativa";0
5;"mamifero";"nativa";1
5;"mamifero";"nativa";1
5;"mamifero";"nativa";1
5;"mamifero";"nativa";1
5;"mamifero";"nativa";0
5;"mamifero";"nativa";0
5;"mamifero";"nativa";0
5;"mamifero";"nativa";1
5;"mamifero";"nativa";0
5;"mamifero";"nativa";1
5;"mamifero";"nativa";0
5;"mamifero";"nativa";1
5;"mamifero";"nativa";1
5;"mamifero";"nativa";0
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
6;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";0
7;"mamifero";"nativa";0
7;"mamifero";"nativa";1
7;"mamifero";"nativa";0
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";0
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";0
8;"mamifero";"nativa";1
8;"mamifero";"nativa";0
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";0
8;"mamifero";"nativa";0
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";0
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";1
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";0
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";1
11;"mamifero";"nativa";0
11;"mamifero";"nativa";1
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";0
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";0
13;"mamifero";"nativa";1
13;"mamifero";"nativa";0
13;"mamifero";"nativa";0
13;"mamifero";"nativa";0
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";0
13;"mamifero";"nativa";1
13;"mamifero";"nativa";0
13;"mamifero";"nativa";0
13;"mamifero";"nativa";0
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";0
13;"mamifero";"nativa";0
14;"mamifero";"nativa";1
14;"mamifero";"nativa";1
14;"mamifero";"nativa";1
14;"mamifero";"nativa";0
14;"mamifero";"nativa";1
14;"mamifero";"nativa";1
14;"mamifero";"nativa";0
14;"mamifero";"nativa";0
14;"mamifero";"nativa";1
14;"mamifero";"nativa";0
14;"mamifero";"nativa";1
14;"mamifero";"nativa";1
14;"mamifero";"nativa";0
14;"mamifero";"nativa";1
14;"mamifero";"nativa";1
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";1
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";1
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";1
15;"mamifero";"nativa";1
15;"mamifero";"nativa";0
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
